,roberta_neg,comment,pred_cat
11069,0.6501519680023193,run small thin cheaply,wrong size
11070,0.6556563973426819,unbelievable arrived doorstep packaged thin plastic bag thin plastic sandwich bag garment third ve ordered arrived packaged nicer securely,material issue
11071,0.6556563973426819,,material issue
11072,0.6556563973426819,liking price,material issue
11073,0.2807334959506988,deal,material issue
11074,0.2807334959506988,pop color house errand,material issue
11075,0.2807334959506988,thin,material issue
11076,0.6485837697982788,product time hoodies sweatshirt long constantly ride plenty long long material thick highly recommend product,material issue
11077,0.6485837697982788,staple casual casual,material issue
11078,0.6485837697982788,thin,material issue
11079,0.9312682151794434,cosplay material hard cut lol needed well,material issue
11080,0.9312682151794434,,material issue
11081,0.9312682151794434,terrible fabric isn material image cheap material,material issue
11082,0.2513581812381744,purchased son replace happy stated warmer previous brand,material issue
11083,0.2513581812381744,,material issue
11084,0.2513581812381744,ordered white opened box looked washed load red laundry,wrong color
11085,0.973129391670227,agrado todo en si este lo utilizo para mi trabajo ya mi trabajo e fuera cubre muy bien del fríoaunque también usarlo casual gustaría claro si compraré más,material issue
11086,0.973129391670227,recommend buying size larger normal glad looked product buying small ve crop top sweatshirt medium,wrong size
11087,0.973129391670227,horrible cheap short,material issue
11088,0.682479739189148,dyed colormecarried facebook high cotton content hold dye size needed bill dye held beautifully,material issue
11089,0.682479739189148,garment small arm waist short xlg,wrong size
11090,0.682479739189148,small,wrong size
11091,0.5702958106994629,gray sweet daze best day blue sky rain bow sun beam heaven xo,material issue
11092,0.5702958106994629,sweat shirt guess order time big,material issue
11093,0.5702958106994629,seriously,material issue
11094,0.6111142039299011,product price,material issue
11095,0.6111142039299011,wrong reading review sweat shirt small order size larger big washed hoping shrink didn will wear clean house,wrong size
11096,0.6111142039299011,cheap material supposed white lavender color,wrong color
11097,0.9592376351356506,thick material,material issue
11098,0.9592376351356506,cozy casual top greater longer,wrong size
11099,0.9592376351356506,material bad washable,material issue
11100,0.1631674915552139,lb fit baggy room move navy blue cotton poly blend shrinking dryer pleased price,material issue
11101,0.1631674915552139,neck large stretched fabric substandard cheap cheap paid,material issue
11102,0.1631674915552139,smal,wrong size
11103,0.6692698001861572,,material issue
11104,0.6692698001861572,run bit small short torso,wrong size
11105,0.6692698001861572,small,wrong size
11106,0.9406671524047852,condition,material issue
11107,0.9406671524047852,cover hip short shrink wash wear small ordered medium short,wrong size
11108,0.9406671524047852,wasn horrible,material issue
11109,0.8247199654579163,e perfecto cómodo,material issue
11110,0.8247199654579163,small purchased hanes medium prior size medium looked tiny didn bother,wrong size
11111,0.8247199654579163,doesn,material issue
11112,0.2990233898162842,oversized fit halfway thigh short torso,wrong size
11113,0.2990233898162842,sweater wear night bed long hit waist inside medium weight hot,wrong size
11114,0.2990233898162842,stretched ripped,material issue
11115,0.9424288272857666,product run small order size larger,wrong size
11116,0.9424288272857666,,material issue
11117,0.9424288272857666,um itched crazy literal sticker outdoors inside second small thin guy elbow tight upset don recommend,material issue
11118,0.8094019889831543,color excellent,wrong color
11119,0.8094019889831543,lot color option excellent choice lounging,material issue
11120,0.8094019889831543,three collar size type time purchase red shorter bottom tighter arm neck hoodie second white thin baggy stretched feeling support arm neck hoodie third trip orange hybrid mentioned tight arm hoodie loose neck uneven bottom bad purchase,wrong size
11121,0.9044819474220276,champion ve bit expensive decided hanes boy happy hanes hoodies feel better saving crypto,material issue
11122,0.9044819474220276,deal ive meeting,material issue
11123,0.9044819474220276,material thin compare woman nylon stocking material defiantly material showing picture read review nipple belly button,material issue
11124,0.6308981776237488,product,material issue
11125,0.6308981776237488,cozy,material issue
11126,0.6308981776237488,small,wrong size
11127,0.4915074706077575,second order hoodie received time order washed dried clothes light heat final drying hoodie fit loose mine bit large cotton find shrinkage wash hot water completely tumble dry shrink plenty room shrinkage heavy weight cotton hoodies deep forest green bargain ordered,material issue
11128,0.4915074706077575,lounging clothhing,material issue
11129,0.4915074706077575,size medium,wrong size
11130,0.9206103682518004,jacket,material issue
11131,0.9206103682518004,fine washing completely covered fur hair lint existed pill recommend,material issue
11132,0.9206103682518004,read description asian sizing hint size smaller advertised advertised dissatisfied,wrong size
11133,0.9608733654022216,money,material issue
11134,0.9608733654022216,small ordered large definitely small belly button,wrong size
11135,0.9608733654022216,buyer beware product order shirt bare minimum size bigger paper thin zero stretch disappointing,wrong size
11136,0.834815263748169,size adult medium year son,wrong size
11137,0.834815263748169,cozy longer,material issue
11138,0.834815263748169,thin cheap baggy,material issue
11139,0.2662897408008575,price extremely,material issue
11140,0.2662897408008575,girl wear dress code school average sized lb well sweat pant ordered gray blue wash well,material issue
11141,0.2662897408008575,fitness long reach sky stomach,wrong size
11142,0.4883056282997131,sweatshirt weight fabric generous size,wrong size
11143,0.4883056282997131,small woman clothing fact clothing line small figured fine small wrong large child,wrong size
11144,0.4883056282997131,ordered large smaller medium medium small short model pic short dude longer average person pound athletic build don bother,wrong size
11145,0.4542429447174072,girl size medium fit amount big,wrong size
11146,0.4542429447174072,sweatshirt wanted,wrong description
11147,0.4542429447174072,price hoodie light weight,material issue
11148,0.5293212532997131,review amazing unbeatable price ordered big obsessed favorite plan color,wrong size
11149,0.5293212532997131,honestly purchased wear pajama shirt,material issue
11150,0.5293212532997131,hole haven response seller,material issue
11151,0.9389936923980712,pound ordered small fit baggy hoodies highly recommend,wrong size
11152,0.9389936923980712,halloween costume wear guess decent material,material issue
11153,0.9389936923980712,cheap material definitely worth hoodie displayed selling,material issue
11154,0.838016152381897,fit,wrong size
11155,0.838016152381897,color vibrant cold az price,material issue
11156,0.838016152381897,material thin picture thicker material won returning today,wrong description
11157,0.3671461343765259,thick,material issue
11158,0.3671461343765259,purchased larger year,wrong size
11159,0.3671461343765259,fit decent shorter ala lost stitching couple spot easy fox shouldn stitching purchased wear work shirt reason send replacement refund cheap light hoodie don buying expecting amazeballs,material issue
11160,0.8993459343910217,fit advertised,wrong description
11161,0.8993459343910217,wanted light wait large,wrong size
11162,0.8993459343910217,hoodie guess shouldn expect amazing don expect wash seam don edge drawstring hood messed bag don fashion piece leather attached front dumb take keeping husband ll definitely remove seam ripper,material issue
11163,0.5199015140533447,boyfriend ordered color durable hoodie money hoodie spend fortune item appear front purchase,material issue
11164,0.5199015140533447,short long torso isn ordered bigger longer small short,wrong size
11165,0.5199015140533447,noticed side bottom shirt thread looked sewn wash started coming apart shirt feel better sewing price high badly sewn shirt,material issue
11166,0.9624376893043518,item fit material reasonable price attached,material issue
11167,0.9624376893043518,spring fall shirt wouldn call thin material,material issue
11168,0.9624376893043518,honest opinion sweater thin suppose slim loose stopped buying clothes online recommend product dollar disposal income thumb,material issue
11169,0.9084450602531432,gildan brand,material issue
11170,0.9084450602531432,shirt favorite shirt closet light weight fit exactly image run small ordered size larger larger turned,wrong size
11171,0.9084450602531432,ot close worth charging wouldn buck don,material issue
11172,0.9465894103050232,big rlly cheap,material issue
11173,0.9465894103050232,wear,material issue
11174,0.9465894103050232,shirt short arm oddly short fabric snag small hole sleeve isn donate going trash undershirt jersey wasn undergarment,material issue
11175,0.9102634191513062,hoodie described bit longer favorite hoodie,wrong description
11176,0.9102634191513062,recommended,material issue
11177,0.9102634191513062,dumb patch style color picture thin shirt material don,wrong description
11178,0.4228851199150085,ordered large bigger amazingly complain despite big,wrong size
11179,0.4228851199150085,size fit well ll buying color,wrong size
11180,0.4228851199150085,hoodie green white black fell apart dryer wash don understand happened fine dryer,material issue
11181,0.8338307738304138,price beat,material issue
11182,0.8338307738304138,notch neck relaxed ordered style,wrong size
11183,0.8338307738304138,shirt thin picture,wrong description
11184,0.6886346936225891,jacket work,material issue
11185,0.6886346936225891,tie dying,material issue
11186,0.6886346936225891,high hope crushed muscular build hoping tight long wasn thing,wrong size
11187,0.76319420337677,issue stretch issue material,material issue
11188,0.76319420337677,ve purchased staple,material issue
11189,0.76319420337677,adult sized correctly,wrong size
11190,0.9474515318870544,wife love sweatshirt ordered happy purchase,material issue
11191,0.9474515318870544,shirt small tight wash will smaller disappointed reason stopped,wrong size
11192,0.9535134434700012,opened excited thing noticed small noticed looked dried food caked dried makeup place grossed disappointed,material issue
11193,0.9535134434700012,size fabric thin weird,material issue
11194,0.3478468954563141,well price best lightweight winter boxy will spring,material issue
11195,0.3478468954563141,purchased husband thinking size buff wear decided wouldn sending,wrong size
11196,0.830873429775238,poor material rough feeling kinda plastic feeling interesting return option item purchasing clearly returnable,material issue
11197,0.830873429775238,orange color neon color advertised returning,wrong color
11198,0.3644451200962066,smell arrive tolerable better autumn option,material issue
11199,0.3644451200962066,small smaller advertised,wrong size
11200,0.5263359546661377,sits hip tall skip wear didn hassle return,material issue
11201,0.5263359546661377,product run small,wrong size
11202,0.7471984624862671,wear medium ordered large roomy sending ordering extra large fit small,wrong size
11203,0.7471984624862671,large stretch body,wrong size
11204,0.93618905544281,washed sleeve shrunk arm tight return washed shirt will send grandchild,material issue
11205,0.93618905544281,don shirt shipped package sealed shirt wrinkled tag top smell definitely,material issue
11206,0.9175458550453186,,material issue
11207,0.9175458550453186,purchase product,material issue
11208,0.9517562985420228,start price pullover,material issue
11209,0.9517562985420228,priced sizing,material issue
11210,0.3650525510311126,long wrong size,wrong size
11211,0.3650525510311126,ordered small material thin unraveling spot,wrong size
11212,0.9756473302841188,,material issue
11213,0.9756473302841188,clothes static electricity color faded washing bad shopping husband angry,material issue
11214,0.9733591675758362,small ordered medium sized wanted bigger shirt legging small definitely size size wear,wrong size
11215,0.9733591675758362,horrible cheap material,material issue
11216,0.8448772430419922,wanting tunic length disappointed additionally thin washing small,material issue
11217,0.8448772430419922,length short uncomfortable,wrong size
11218,0.8800386786460876,sooo wanted,material issue
11219,0.8800386786460876,didn,material issue
11220,0.7587850689888,tight,wrong size
11221,0.7587850689888,dooooo,material issue
11222,0.2933564484119415,plain black,material issue
11223,0.2933564484119415,white washed blue jean,wrong color
11224,0.8493654727935791,product description haven washed confident,material issue
11225,0.8493654727935791,poor,material issue
11226,0.3749020993709564,smaller usual size sweatshirt large baggy well color,wrong size
11227,0.3749020993709564,size ordered men wear woman sending,wrong size
11228,0.9360804557800292,wanted loose,wrong size
11229,0.9360804557800292,material thin cheap waste money,material issue
11230,0.3014043271541595,longer sweater short,wrong size
11231,0.3014043271541595,wasn,material issue
11232,0.9639168977737428,sweatshirt heavy warmer tee shirt cooler weather,wrong description
11233,0.9639168977737428,wasting money,material issue
11234,0.9248625636100768,pilled white ended bad month going tie dye worth,material issue
11235,0.9248625636100768,thinner photo portray fabric long tapered photo don recommend,wrong description
11236,0.9658837914466858,washing instruction inside item washed cold water dried low heat sweat shirt shrunk sweat shirt small wear,material issue
11237,0.9658837914466858,china hoodie definitely worth usd dont material cutting alike picture,wrong description
11238,0.8245296478271484,size,wrong size
11239,0.8245296478271484,size small fabric thin light weight won long string hood time wash hood small product,wrong size
11240,0.2582868039608001,fleece shirt fall size,wrong size
11241,0.2582868039608001,material extremely thin tight husband ordered medium paper thin ended mother wear night shirt,material issue
11242,0.9474515318870544,fleece lining cozy material washer,material issue
11243,0.9474515318870544,shirt small tight wash will smaller disappointed reason stopped,wrong size
11244,0.3994785845279693,ordered literally size wanted baggy shirt size issue length barely hit waist size chest height hitting waist length,wrong size
11245,0.3994785845279693,bigger chest athletic frame light weight throw tight chest isn long standard shirt doesn cover wouldn,wrong size
11246,0.8440659046173096,small everyday ware,wrong size
11247,0.8440659046173096,foremost point small color pictured add accurate dark purple barney purple three young son won,wrong color
11248,0.389774739742279,season pill wear inside color shrink washed dried,material issue
11249,0.389774739742279,shirt polo dimension completely luckily purchased fit bad waited long returned,material issue
11250,0.5755425095558167,thin will,material issue
11251,0.5755425095558167,small order size,wrong size
11252,0.526237428188324,shirt wearing year shrink time ordered large time,material issue
11253,0.526237428188324,wear ordered loose medium tight short close thought ordering,wrong size
11254,0.5271843671798706,awesome shirt thin breathable material,material issue
11255,0.5271843671798706,product ll lose weight feel shirt length long,wrong size
11256,0.302060604095459,wash well,material issue
11257,0.302060604095459,wear small ordered small difference size,wrong size
11258,0.5728598237037659,color wearing,wrong color
11259,0.5728598237037659,picture thick oversized person waaay short thin sleeve capped girl,wrong description
11260,0.4624766111373901,doesn hug body arm shorter,wrong size
11261,0.4624766111373901,learned clothes amazon small son barely skin tight material shirt thin lightweight well money wasted,material issue
11262,0.5898416638374329,sweatshirt purchased color wear sweatpants house thin don hot,material issue
11263,0.5898416638374329,bough type hoodies tighter ordered wear size fit disappointed,wrong size
11264,0.7606915235519409,bit small larger size cut bit short length medium weight,wrong size
11265,0.7606915235519409,shirt appears purple ordered picture black shirt,wrong description
11266,0.6000876426696777,big loose short kind wired cut expect price,wrong size
11267,0.6000876426696777,tight,wrong size
11268,0.5126931667327881,lot lint wash wash white,material issue
11269,0.5126931667327881,hooded long sleeve seam coming loose haven,material issue
11270,0.8962515592575073,amazon,material issue
11271,0.8962515592575073,disappointed size son wear large large smaller large,wrong size
11272,0.3464066386222839,call thin appears well agree review short inch shorter sweatshirt,material issue
11273,0.3464066386222839,sized small size bigger needed side lightweight httr,wrong size
11274,0.7811272144317627,money thick will layering,material issue
11275,0.7811272144317627,thin picture thicker dissatisfied,wrong description
11276,0.715528666973114,shorter,material issue
11277,0.715528666973114,described item fleece thin long sleeve shirt cheaply,wrong description
11278,0.2632116377353668,boxy sized short dont long torso thin going,wrong size
11279,0.2632116377353668,fleece mentioned description sizing arm tighter leather tag stitched,wrong description
11280,0.5050483345985413,black pink sticker original sticker original sticker listed price needle doesn feel deal fabric thin pink short short waisted worked fine star,material issue
11281,0.5050483345985413,size medium female like men shirt time time easy jean sneaker shirt thin don will hold wash black tag directly belly button smack middle shirt picture lower side odd spot purchased white clear bag pinkish purple tint isn bright white purchased white shirt tinting worth price will wear spring retuning will hassle amount spent stated review outfit call hooded shirt hoodie depending purchasing,material issue
11282,0.5315483808517456,sweatshirt weight wear time,material issue
11283,0.5315483808517456,stretchy material don knockoff china leave,material issue
11284,0.6026501655578613,torso short torso shorter normal simple cheap worth time sending,material issue
11285,0.6026501655578613,cheaply sending advertised,wrong description
11286,0.2974297702312469,wonderful,material issue
11287,0.2974297702312469,bueno,material issue
11288,0.9561143517494202,thought tight measurement loose ordered small,wrong size
11289,0.9561143517494202,size small medium broad shoulder chest screwed shipping negative review product avoid product,wrong size
11290,0.3374820947647095,small smaller woman small,wrong size
11291,0.3374820947647095,snug,material issue
11292,0.9584444761276244,thick thick boxy fine balance cozy importantly cost effective ordering color,wrong description
11293,0.9584444761276244,worth material garbage,material issue
11294,0.4409351348876953,simple sweatshirt casual wear sleeping feminine traditional color exactly screen shrink depending size purchased ordered larger wear shirt washing drying wearing shirt longer option fitted hoping wash dry won shrink will definitely hang dry shirt pill fabric rub arm side shaved pill shirt money ordered color white color size larger accommodate shrinkage,material issue
11295,0.4409351348876953,thick school sweat,material issue
11296,0.618558406829834,ordered normal size arrived exactly,wrong size
11297,0.618558406829834,ordered extra large literally three differently short baggy describe feel style material disappointed don order extra large differently will prevent buying,wrong size
11298,0.8514333963394165,ve haven worn felt,material issue
11299,0.8514333963394165,tag strange place uncomfortable stomach area,material issue
11300,0.8708000779151917,color light weight lining cozy ll lounging well sleeping,wrong color
11301,0.8708000779151917,disappointed gift match brown sneaker brown lot darker picture black,wrong color
11302,0.4699840843677521,shrink wash fit tight forearm loses shape,material issue
11303,0.4699840843677521,lb athletic build ordered size large white green orange beige fit differently gren small shoulder chest compared white longest waistline short waist thin thin call henley style sport sweater athletic build don expect close pic model wearing don expect close pic model wearing afraid wash will shorter,wrong size
11304,0.9521506428718568,weirdly short longish crop top didn reach pant,wrong size
11305,0.9521506428718568,happy,material issue
11306,0.8591085076332092,fit easy comfort,material issue
11307,0.8591085076332092,poor fabric workmanship,material issue
11308,0.2135657370090484,fit fine kind short length short person short torso area doesn cover belly raise arm reason,wrong size
11309,0.2135657370090484,size bigger small wear workout sucker skin tight,wrong size
11310,0.332010954618454,color advertised shrink wash definitely sweatshirt,material issue
11311,0.332010954618454,hole returned,material issue
11312,0.6984588503837585,work well craft project,material issue
11313,0.6984588503837585,short false advertising fabric worth stitching useless,material issue
11314,0.877289891242981,excellent feel better money yea prime,material issue
11315,0.877289891242981,ordered white medium appears sell long sleeve option small color ordered mine material thin basically light smallest size long sleeve option large tighter athletic draw string hood long leather tag size postage stamp front bottom unsightly uncomfortable putting garment leather tag minor issue thing item impressed returned,wrong size
11316,0.3616613149642944,wanted light weight,wrong size
11317,0.3616613149642944,product small large large fact seam coming loose fresh package fault serious disappointment real patient person clothing work will workout hoodie hope discount work second purchase sewed better,wrong size
11318,0.533885657787323,bit short ordered bit short day hole arm,wrong size
11319,0.533885657787323,time size size thing felt material bad couldn,wrong size
11320,0.8707790374755859,hot,material issue
11321,0.8707790374755859,describe comfort thing dirty armpit area fabric pilling string cord hood return,material issue
11322,0.8908076286315918,regular shorter expect body wide,wrong size
11323,0.8908076286315918,initially med returned purchased smaller terrible,material issue
11324,0.7098662853240967,color happy purchase,wrong color
11325,0.7098662853240967,size small,wrong size
11326,0.3327418863773346,gift mom,material issue
11327,0.3327418863773346,long sleeve tshirts hood extremely thin material sweatshirt stretch imagination,material issue
11328,0.3973798751831054,color light grey,wrong color
11329,0.3973798751831054,thin material wanted size described run smaller size opinion,wrong size
11330,0.795961320400238,wear time,material issue
11331,0.795961320400238,shirt small description shirt size don small changed,wrong size
11332,0.2773177623748779,short small waist basic price,wrong size
11333,0.2773177623748779,light weight airy fit description told order size wear large small arrival stitching coming undone flipped reverse side cut happy hint star fabric delicate feel border cheap price pay cooler price,material issue
11334,0.3497169017791748,product generous length wearing work,material issue
11335,0.3497169017791748,ordered orange color large shopping looked tan faded orange photo didn realize bright received shirt head neon orange safety construction worker orange,wrong color
11336,0.7892441749572754,disappointed order small refund ship send paid postage label,wrong size
11337,0.7892441749572754,order fit medium wear adidas vineyard vine issue terribly misleading totally disappointed,wrong size
11338,0.5333375930786133,match well outfit ordered,wrong size
11339,0.5333375930786133,video player loading play videoplaymutecurrent time duration loaded stream type liveseek live currently liveliveremaining time xplayback ratechapterschaptersdescriptionsdescriptions selectedcaptionscaptions subtitle selectedaudio trackfullscreenthis modal window ordered top completely fabric gray looked felt washed brown extremely poor tag hope video help,material issue
11340,0.7893942594528198,shape advertised early mom will,wrong description
11341,0.7893942594528198,small dont order,wrong size
11342,0.359152615070343,color exactly advertised,wrong description
11343,0.359152615070343,shorter torso felt short shirt partner felt awkwardly boxy material lightweight expense itchy uncomfortable nicely arm shoulder mid slimmer shirt size boxy odd faux leather tag sewn front anticipate coming wash returning item,material issue
11344,0.8884486556053162,cut longer body lighter weight men,wrong size
11345,0.8884486556053162,shirt threw thin color exact recommend workout,material issue
11346,0.8303188681602478,fine haven worn wash held nicely,material issue
11347,0.8303188681602478,cheaply,material issue
11348,0.6470203399658203,fabric thin,material issue
11349,0.6470203399658203,ordered couldn tee shirt time,material issue
11350,0.9231707453727722,cheap material ve week tear,material issue
11351,0.9231707453727722,cheap small stain collar will continue shopping amazon continues,material issue
11352,0.3040880560874939,shirt,material issue
11353,0.3040880560874939,thin white,material issue
11354,0.8271093368530273,wow fooled size small cheaply scratchy feel junk run wide sleeve snug weird buyer beware move shrinking wash hang dry trust cheap cheap,material issue
11355,0.8271093368530273,small ordered,wrong size
11356,0.6602593660354614,thing sleeve tight pull,wrong size
11357,0.6602593660354614,produt working disappointed thing pro breathable thin running light con fabric thin wash will shrink medium small close skin tight,material issue
11358,0.9392510652542114,wife like will working gym,material issue
11359,0.9392510652542114,worth bad cheap material remains cheap stuff order,material issue
11360,0.6968712210655212,favorite sweatshirt medium fit feeling bulky,wrong size
11361,0.6968712210655212,basically paper napkin hood real ve attached picture thin material clearly umbro shirt wearing underneath hoodie ve included pic car steering wheel main advertisement pic thick tough material will fall apart month cheap af,material issue
11362,0.3390928506851196,halloween costume,material issue
11363,0.3390928506851196,,material issue
11364,0.8187334537506104,buen material cálido pero poco corto llega la cadera queda la cintura,material issue
11365,0.8187334537506104,size small,wrong size
11366,0.1289724558591842,shade black fit well,material issue
11367,0.1289724558591842,wear wearing,material issue
11368,0.6374152898788452,light bulky,wrong description
11369,0.6374152898788452,skin tight head hole tear noise putting sleeve kinda short waist short model lol wouldn recommend jacked showing belly button,wrong size
11370,0.7543540000915527,actual color bright,wrong color
11371,0.7543540000915527,well stitch end excessive amount thread thin sheer best wear beach gym wear shirt picture better thicker material will receive picture,material issue
11372,0.9386803507804872,sweat shirt run small daughter,wrong size
11373,0.9386803507804872,realized tag front shirt real bad piece tape stuck shirt hoodie drawstring longer photo,material issue
11374,0.9522719383239746,light,material issue
11375,0.9522719383239746,basically shirt terrible cut sleeve lay shirt span length top hood bottom shirt hood sleeve loose rest shirt short sleeve long material worst disappointed shirt definitely base image annoying stitch tag shirt awkward placement fashion brand weird definitely sort shape length place material cool definitely worth bummed tbh recommend size future reference don dimension sleeve going turn medium shirt sleeve baggy hood baggy culty,wrong size
11376,0.5792576670646667,light,material issue
11377,0.5792576670646667,product photo product cheap feeling truthful item walmart lower price price doesn meet standard requirments shirt sytle time ll better product newer version,material issue
11378,0.8249252438545227,short boxy curve side short torso sleeve length short better layering piece better coat jacket,wrong size
11379,0.8249252438545227,doesn,material issue
11380,0.7934374809265137,shirt inch longer,material issue
11381,0.7934374809265137,shirt thick leather tag left belly button ridiculous hole shirt remove thin white tee shirt,material issue
11382,0.782085657119751,short boxy elastic bottom making unflattering extremely thin material,material issue
11383,0.782085657119751,tbh didn china ve bad experience stuff needle shipment time smelling shrimp nipple fish smell sick body woman melt pecs piece aluminum melted hardened shirt thin nipple cut fabric slight breeze devastation purchase thing wear smell shirt reminds going fishing walking raw carcass luck,material issue
11384,0.5791255235671997,easy wear wash holding,material issue
11385,0.5791255235671997,fleece hood long sleeve shirt disappointed supposed minute christmas delivered time return order guess tshirt star description accurate,wrong description
11386,0.2579096257686615,fit,wrong size
11387,0.2579096257686615,discrimination definitely shirt thin shirt absolutely fleece sweat shirt warmth ordered son work warmth,material issue
11388,0.6721081733703613,,material issue
11389,0.6721081733703613,absolutely fleece whatsoever thinest material honestly didn husband fall winter weather run hot isn wear vest,material issue
11390,0.4160991013050079,bonito de calidad,material issue
11391,0.4160991013050079,second shirt ordered color size smaller disappointed consistency wasn,wrong size
11392,0.4301626086235046,weird smell loose picture,wrong description
11393,0.4301626086235046,color brighter photo thing muted orange photo turned flourescent fabric thinner flimsier appears photo,wrong description
11394,0.4723023772239685,exactly received day wonderful prime membership monogrammed christmas hanes woman notch pullover fleece slate heather large,material issue
11395,0.4723023772239685,size larger wear listed review size small order size,wrong size
11396,0.9615196585655212,started medium washing shrunk arm length body length large arm shortened washing large arm length correct washing arm body wide short fine hide body lb appropriately proportioned,wrong size
11397,0.9615196585655212,don ve received defective random white mark second string hood damn waist review received absolutely astonished blown defective mine compared unhappy purchase,material issue
11398,0.784485399723053,long will wear,wrong size
11399,0.784485399723053,hoodie decent price fabric reason hood denser heavier rest shirt opposite generally order,material issue
11400,0.8890286684036255,sleeve short large type shirt arm length short,wrong size
11401,0.8890286684036255,live feel color cheaply thin won buying,material issue
11402,0.4000478386878967,shrink length lot,material issue
11403,0.4000478386878967,model stick picture online buyer unrealistic expectation cut girl shirt men large ready small kidding tight armpit,wrong size
11404,0.3651998937129974,gift,material issue
11405,0.3651998937129974,thin,material issue
11406,0.9436038732528688,hanes brand count item sizing disaster short length arm cuff bottom doesn tighten bottom shirt boxy unflattering body type don fooled brand sold cheaper manufacturing overseas wear messy housework,wrong size
11407,0.9436038732528688,poor picture thin material,material issue
11408,0.9389208555221558,scoop neck thin fleece material,material issue
11409,0.9389208555221558,cheap feel undershirt draw string fell wash recommend work fabric thin,material issue
11410,0.7119147181510925,run large,wrong size
11411,0.7119147181510925,material thin poor size short large waist will returning item fair shipping quick,wrong size
11412,0.4985320270061493,ordered large bc wanted baggy short short returned,wrong size
11413,0.4985320270061493,isn material thin shirt fabric style clean legit don purchase item thinking ll long sleeve shirt hood,material issue
11414,0.3034017980098724,price awesome,material issue
11415,0.3034017980098724,material light weight major bonus color bit disappointing wanted vibrant green large fit medium friend appreciates,wrong size
11416,0.2852829396724701,ordered hole bottom sleeve hole spend extra money better pay,material issue
11417,0.2852829396724701,shrink crazy washed size bigger loose bottom fitted ended small large thinking feel medium loose stomach area don ll,wrong size
11418,0.3338442146778106,smaller thought,wrong size
11419,0.3338442146778106,sot product wouldn bad fabric light black dark sizing large medium size larger wear,wrong size
11420,0.4072290956974029,loose hip short tight arm chest wasted money hanes sweatshirt wore ordered hoping,wrong size
11421,0.4072290956974029,definitely hoodie represented model pic feel hit bait switch move ll find,material issue
11422,0.4623619019985199,color model pastel pink reality bright hot pink,wrong color
11423,0.4623619019985199,tight neck lost weight ripped neck st,material issue
11424,0.6337863206863403,small cozy manufacturer fault,wrong size
11425,0.6337863206863403,small purchased shoulder arm chest bit snug athletic shirt main problem draw string completely arrival wasn upset live wash shirt unraveled wrist waistline shirt worse washed thrown,material issue
11426,0.9686917662620544,fast shipping item described material inside longer belt level,material issue
11427,0.9686917662620544,stitching falling apart multiple location time wore happy durability product,material issue
11428,0.7349573373794556,price fabric ball,material issue
11429,0.7349573373794556,snug supposed didn care,material issue
11430,0.8619650602340698,petit short length boxy lightweight will wouldn purchase,wrong size
11431,0.8619650602340698,wanted light weight paper thin hand wash order size small black tag looked pic odd wear hoodie definitely,wrong size
11432,0.968045175075531,color stayed washing hold shape shrink,material issue
11433,0.968045175075531,ugly orange contruction vest hoodie ugly won donate will color wrong imagine steer clear garbage,wrong description
11434,0.7057440280914307,run wide side short length fabric,wrong size
11435,0.7057440280914307,absolute thinnest material qualifying fabric literally sheer idea searching thermal long sleeve die hypothermia minute temp dropped freezing save money fashion shirt coffee filter,material issue
11436,0.4094666838645935,bit thin tear seam wearing time,material issue
11437,0.4094666838645935,hoodie baggy loose crazy string long ideal lounging sleeping wearing working disappointed color looked amazing order clothes online,material issue
11438,0.8180442452430725,typically wear petite large bottom sits navel washing drying anytime bend half showing sleeve short roomy waist material guess better stick men size length wanted color,wrong size
11439,0.8180442452430725,thin point hooded hooded long sleeve shirt fleece material lightweight disappointed advertising advertised hooded fleece,wrong description
11440,0.4573014676570892,small medium lb active body type small time short ordered medium time short baggy torso short sleeve torso length smh shame,wrong size
11441,0.4573014676570892,shirt son husband start ball material don dry shirt dryer hang dry,material issue
11442,0.2784893810749054,size pant softer pair order softest thing wash live,material issue
11443,0.2784893810749054,athletic wear thin material,material issue
11444,0.4696893095970154,,material issue
11445,0.4696893095970154,shirt hoodie form fitting physique model featured ad shirt thin material,wrong description
11446,0.438461571931839,casual wear,material issue
11447,0.438461571931839,feel material light weight washed time hoodie string irritating,material issue
11448,0.5590660572052002,large neck shirt wore,wrong size
11449,0.5590660572052002,garment material feel light,material issue
11450,0.4307003021240234,bit boxy casual work top heavy fleece wear autumn spring indoors,material issue
11451,0.4307003021240234,ordered pair shirt received yesterday wore yesterday noticed thread coming question will shirt fall apart time,material issue
11452,0.473023384809494,extremely price,material issue
11453,0.473023384809494,purple beautiful fabric happy purchase small bummed will hope bigger size gawd fat people fat upper arm making large torso stick arm garment,wrong size
11454,0.7856628894805908,zero star received hooded clearly man,material issue
11455,0.7856628894805908,wear big case felt medium definitely didn feel size felt uncomfortable possibiliy small material didn feel,wrong size
11456,0.8263790011405945,perfectcfit,material issue
11457,0.8263790011405945,thin feel itchy hangnail going catch skin,material issue
11458,0.5155103206634521,feeling material wash nicely,material issue
11459,0.5155103206634521,bad product title misleading long sleeve shirt hood extremely thin long,wrong description
11460,0.8053035736083984,material fit didn shrink,material issue
11461,0.8053035736083984,item paying,material issue
11462,0.9282993078231812,goodwill terrible,material issue
11463,0.9282993078231812,feel cheap material incredibly thinand feel fall apart wash,material issue
